,ID,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,Y_default
452,249,330000.0,0.0,0.0,0.0,0.0,2.0,0.0,2504.0,4007.0,5056.0,74.0,0
453,250,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,1268.0,587.0,611.0,0
454,251,50000.0,1.0,2.0,2.0,0.0,0.0,0.0,1710.0,136.0,1206.0,2002.0,0
455,252,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,5006.0,1244.0,851.0,955.0,0
456,253,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,5366.0,5087.0,3605.0,3894.0,1
457,254,160000.0,0.0,0.0,0.0,0.0,-1.0,0.0,7042.0,2000.0,1000.0,99669.0,0
458,255,400000.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,3127.0,1469.0,4968.0,1905.0,0
459,256,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,1393.0,980.0,994.0,0
460,257,140000.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1233.0,1075.0,1355.0,1130.0,0
461,258,160000.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,2453.0,9880.0,52572.0,1546.0,0
462,259,100000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
463,260,220000.0,2.0,0.0,0.0,0.0,0.0,0.0,10000.0,9020.0,6000.0,5500.0,1
464,261,510000.0,0.0,0.0,0.0,0.0,0.0,0.0,40010.0,20094.0,5000.0,5001.0,0
465,262,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,1400.0,3000.0,3130.0,0
466,263,160000.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,4664.0,5969.0,18941.0,0.0,0
467,264,230000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,51315.0,0.0,0.0,299.0,0
468,265,80000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,258.0,5995.0,188.0,1644.0,0
469,266,150000.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,316.0,316.0,0
470,267,10000.0,0.0,0.0,0.0,0.0,0.0,2.0,1134.0,1298.0,478.0,847.0,0
471,268,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,3095.0,1630.0,561.0,1
472,269,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1500.0,1500.0,0
473,270,50000.0,3.0,2.0,2.0,0.0,0.0,-1.0,1700.0,0.0,426.0,501.0,1
474,271,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0,2004.0,616.0,2007.0,0
475,272,120000.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0
476,273,260000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
477,274,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1322.0,2000.0,2000.0,0
478,275,360000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
479,276,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.0,12496.0,3268.0,3000.0,0
480,277,460000.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2728.0,0.0,2654.0,0.0,1
481,278,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.0,316.0,316.0,316.0,0
482,279,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,2199.0,691.0,707.0,0
483,280,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4500.0,5000.0,4000.0,0
484,281,30000.0,0.0,0.0,-1.0,0.0,0.0,-2.0,1000.0,664.0,1500.0,0.0,0
485,282,270000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,10063.0,5162.0,10150.0,44299.0,0
486,283,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,7722.0,6091.0,3563.0,3605.0,0
487,284,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,3000.0,2025.0,5000.0,0
488,285,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,0
489,286,210000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41986.0,21874.0,20076.0,16171.0,0
490,287,210000.0,2.0,0.0,0.0,0.0,0.0,0.0,3276.0,2026.0,2000.0,2000.0,0
491,288,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,8610.0,6907.0,3727.0,3800.0,0
492,289,100000.0,2.0,0.0,0.0,0.0,0.0,0.0,3472.0,2092.0,2000.0,2127.0,1
493,290,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,1000.0,1000.0,1000.0,0
494,291,280000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,898.0,325.0,898.0,325.0,1
495,292,50000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
496,293,30000.0,3.0,2.0,2.0,2.0,2.0,2.0,1100.0,0.0,300.0,0.0,0
497,294,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,3507.0,0.0,500.0,370.0,1
498,295,130000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
499,296,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,7465.0,4715.0,4804.0,0
500,297,120000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,657.0,2319.0,1423.0,0.0,0
501,298,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,6483.0,5082.0,6000.0,5900.0,0
502,299,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,2755.0,3463.0,1300.0,1100.0,0
503,300,300000.0,1.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,13001.0,0.0,19595.0,1
504,301,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.0,2332.0,2314.0,2365.0,0
505,302,440000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
506,303,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1206.0,1000.0,1000.0,0
507,304,20000.0,0.0,0.0,2.0,0.0,0.0,0.0,2800.0,0.0,4000.0,1700.0,1
508,305,200000.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,665.0,960.0,3908.0,1014.0,0
509,306,110000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3220.0,5904.0,0.0,3000.0,0
510,307,500000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23962.0,0.0,8500.0,4590.0,0
511,308,300000.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,5215.0,0.0,0.0,0.0,0
512,309,30000.0,2.0,2.0,2.0,3.0,3.0,4.0,1200.0,1200.0,2000.0,1500.0,1
513,310,60000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13809.0,14583.0,4889.0,273.0,0
514,311,400000.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1000.0,1354.0,5322.0,6.0,0
515,312,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,5000.0,5000.0,4900.0,0
516,313,20000.0,0.0,0.0,0.0,2.0,0.0,0.0,3000.0,3100.0,0.0,3000.0,0
517,314,200000.0,-1.0,2.0,2.0,2.0,0.0,0.0,0.0,6000.0,0.0,5000.0,1
518,315,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,1286.0,200.0,645.0,0
519,316,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,2000.0,618.0,809.0,1
520,317,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2500.0,2000.0,2100.0,0
521,318,260000.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,165.0,526.0,452.0,397.0,0
522,319,50000.0,3.0,2.0,2.0,0.0,0.0,0.0,3754.0,1.0,1070.0,1030.0,0
523,320,180000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
524,321,110000.0,1.0,2.0,2.0,0.0,0.0,0.0,2500.0,0.0,2000.0,2000.0,1
525,322,340000.0,0.0,0.0,0.0,0.0,0.0,0.0,21105.0,5461.0,5000.0,5849.0,0
526,323,50000.0,-1.0,0.0,0.0,0.0,0.0,0.0,1070.0,1500.0,3666.0,2477.0,0
527,324,230000.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,1710.0,1100.0,1000.0,767.0,1
528,325,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,7000.0,10000.0,10000.0,0
529,326,210000.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,38013.0,3000.0,5000.0,0
530,327,220000.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,325.0,0.0,950.0,0.0,1
531,328,60000.0,2.0,2.0,2.0,2.0,2.0,0.0,3800.0,0.0,3720.0,0.0,1
532,329,340000.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,44665.0,8321.0,2190.0,24599.0,0
533,330,150000.0,2.0,2.0,2.0,2.0,2.0,2.0,5200.0,0.0,8100.0,4000.0,0
534,331,200000.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,1000.0,0.0,6900.0,24000.0,1
535,332,130000.0,0.0,0.0,2.0,0.0,0.0,0.0,3000.0,0.0,500.0,500.0,1
536,333,60000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1483.0,673.0,10000.0,0
537,334,400000.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1600.0,0
538,335,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,1600.0,830.0,700.0,0
539,336,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,5795.0,7408.0,5645.0,5753.0,0
540,337,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,8000.0,6000.0,7000.0,0
541,338,140000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
542,339,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1974.0,4406.0,1061.0,1073.0,1
543,340,120000.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,6900.0,5037.0,1100.0,1330.0,0
544,341,240000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,92.0,92.0,0.0,92.0,0
545,342,50000.0,0.0,0.0,0.0,0.0,-1.0,0.0,1212.0,1200.0,0.0,978.0,0
546,343,200000.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,0.0,4872.0,20183.0,5000.0,0
547,344,180000.0,0.0,0.0,-1.0,0.0,0.0,-1.0,11000.0,145000.0,26000.0,0.0,0
548,345,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,5440.0,5051.0,3835.0,4106.0,0
549,346,160000.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0
550,347,100000.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,4210.0,4159.0,1000.0,1080.0,0
551,348,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,2000.0,2000.0,1
552,349,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,6500.0,5100.0,5300.0,0
553,350,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,1522.0,621.0,795.0,1
554,351,90000.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1541.0,4200.0,0.0,0.0,0
555,352,200000.0,1.0,-2.0,-1.0,-1.0,-2.0,-1.0,10118.0,47015.0,0.0,4000.0,0
556,353,380000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
557,354,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3177.0,2600.0,3000.0,1691.0,0
558,355,50000.0,2.0,2.0,2.0,0.0,0.0,2.0,3400.0,0.0,1000.0,1001.0,0
559,356,180000.0,-1.0,0.0,0.0,0.0,0.0,0.0,1481.0,2000.0,1100.0,1200.0,1
560,357,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,6349.0,5834.0,3870.0,4000.0,0
561,358,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,9010.0,35000.0,5000.0,6000.0,0
562,359,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2900.0,2900.0,3000.0,0
563,360,260000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,291.0,51058.0,35696.0,34039.0,0
564,361,500000.0,4.0,3.0,2.0,0.0,0.0,0.0,10000.0,0.0,14000.0,16500.0,1
565,362,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.0,2568.0,2570.0,2661.0,0
566,363,50000.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1262.0,1358.0,0
567,364,110000.0,1.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,2066.0,0.0,216.0,1
568,365,230000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,300.0,399.0,665.0,576.0,0
569,366,330000.0,1.0,-1.0,-1.0,-2.0,-1.0,-1.0,1529.0,1507.0,0.0,3965.0,0
570,367,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2237.0,975.0,1000.0,0
571,368,10000.0,-1.0,2.0,2.0,2.0,0.0,0.0,0.0,1500.0,0.0,0.0,0
572,369,300000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
573,370,20000.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1168.0,384.0,390.0,1
574,371,180000.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
575,372,160000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2977.0,15086.0,9123.0,13028.0,0
576,373,90000.0,0.0,0.0,0.0,2.0,2.0,2.0,1640.0,9000.0,0.0,8000.0,0
577,374,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2000.0,1500.0,4000.0,0
578,375,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,5299.0,3305.0,5040.0,0
579,376,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,1700.0,915.0,800.0,0
580,377,30000.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1342.0,946.0,4200.0,0
581,378,140000.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,14000.0,3855.0,4991.0,3600.0,0
582,379,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,3000.0,2000.0,4000.0,0
583,380,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3000.0,327.0,3000.0,1
584,381,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,2575.0,2600.0,2674.0,0
585,382,50000.0,2.0,2.0,2.0,0.0,0.0,0.0,1500.0,400.0,200.0,500.0,1
586,383,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,30000.0,4000.0,4000.0,0
587,384,170000.0,-1.0,0.0,0.0,2.0,0.0,0.0,1105.0,1903.0,0.0,296.0,1
588,385,80000.0,0.0,0.0,0.0,0.0,0.0,-2.0,10010.0,1209.0,579.0,0.0,0
589,386,410000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,14000.0,9000.0,8500.0,0
590,387,80000.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,80000.0,0.0,0.0,0.0,0
591,388,80000.0,-1.0,0.0,0.0,2.0,2.0,2.0,3500.0,4330.0,3500.0,3500.0,1
592,389,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,6500.0,5700.0,5700.0,0
593,390,260000.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,291.0,582.0,0.0,0.0,1
594,391,350000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
595,392,280000.0,1.0,-1.0,0.0,0.0,0.0,0.0,38621.0,2000.0,1130.0,922.0,1
596,393,310000.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,4013.0,3011.0,3000.0,0
597,394,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3500.0,0
598,395,360000.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,25000.0,0.0,0.0,0.0,0
599,396,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,6000.0,6000.0,0
600,397,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.0,1200.0,860.0,0.0,0
601,398,50000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,848.0,0.0,0
602,399,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,4002.0,5000.0,3500.0,3000.0,0
603,400,120000.0,2.0,2.0,2.0,2.0,2.0,2.0,4007.0,0.0,8272.0,5000.0,0
604,401,240000.0,0.0,0.0,0.0,0.0,0.0,-1.0,5233.0,3289.0,2072.0,3018.0,0
605,402,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,1394.0,962.0,1500.0,0
606,403,150000.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2091.0,384.0,0.0,2344.0,1
607,404,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.0,1710.0,1046.0,1079.0,0
608,405,160000.0,2.0,2.0,2.0,2.0,2.0,2.0,7500.0,0.0,11558.0,5800.0,1
609,406,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2690.0,3487.0,0.0,0.0,0
610,407,120000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,6000.0,0.0,0.0,0.0,0
611,408,500000.0,1.0,2.0,0.0,0.0,0.0,0.0,325.0,15296.0,12137.0,12312.0,0
612,409,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,11404.0,8232.0,10450.0,9697.0,0
613,410,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,8000.0,6371.0,6217.0,0
614,411,60000.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2709.0,1600.0,1400.0,1
615,412,200000.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,367.0,150.0,0
616,413,230000.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,2809.0,4606.0,792.0,0
617,414,230000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1064.0,423.0,313.0,1
618,415,480000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,26734.0,199982.0,9033.0,19371.0,0
619,416,50000.0,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,5000.0,0.0,0.0,0.0,0
620,417,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,17507.0,1102.0,0.0,0.0,0
621,418,50000.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,1600.0,1200.0,2000.0,0
622,419,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.0,3332.0,2000.0,2000.0,0
623,420,260000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
624,421,30000.0,2.0,0.0,0.0,0.0,0.0,2.0,1500.0,1800.0,1007.0,2500.0,0
625,422,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,8071.0,9021.0,7013.0,6013.0,0
626,423,230000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2795.0,1350.0,371.0,2980.0,0
627,424,200000.0,2.0,2.0,2.0,0.0,0.0,0.0,4500.0,0.0,3500.0,3500.0,1
628,425,490000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,7143.0,7306.0,6303.0,0
629,426,80000.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
630,427,20000.0,2.0,2.0,2.0,2.0,0.0,0.0,3000.0,1500.0,0.0,3123.0,1
631,428,170000.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,199.0,199.0,398.0,0.0,1
632,429,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1646.0,600.0,28468.0,0
633,430,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,4500.0,5000.0,3000.0,0
634,431,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,3300.0,3000.0,3001.0,0
635,432,390000.0,0.0,0.0,0.0,0.0,0.0,0.0,13007.0,10612.0,10041.0,11000.0,1
636,433,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2500.0,2000.0,2000.0,0
637,434,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,6422.0,6565.0,5951.0,6006.0,0
638,435,360000.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,6015.0,17454.0,1775.0,0.0,0
639,436,270000.0,1.0,2.0,2.0,2.0,2.0,2.0,10000.0,8000.0,0.0,16000.0,1
640,437,60000.0,-1.0,-1.0,-2.0,-1.0,2.0,-1.0,0.0,0.0,300.0,0.0,0
641,438,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,2200.0,2300.0,2200.0,0
642,439,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,3008.0,1000.0,761.0,0
643,440,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.0,1600.0,956.0,40000.0,1
644,441,50000.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,350.0,400.0,1695.0,11300.0,0
645,442,100000.0,0.0,0.0,0.0,0.0,2.0,2.0,4000.0,4037.0,6500.0,3500.0,0
646,443,30000.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,945.0,0.0,197.0,0
647,444,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,5704.0,5930.0,4000.0,4003.0,0
648,445,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,12026.0,9010.0,7400.0,8000.0,1
649,446,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1500.0,1100.0,1000.0,0
650,447,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,4400.0,3000.0,2400.0,0
651,448,180000.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1260.0,29366.0,54.0,0.0,0
652,449,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1485.0,1956.0,1500.0,0
653,450,140000.0,0.0,0.0,0.0,2.0,0.0,0.0,4505.0,12906.0,0.0,2210.0,0
654,451,380000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
655,452,600000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18000.0,16000.0,16000.0,1
656,453,260000.0,0.0,0.0,0.0,-1.0,0.0,0.0,14000.0,5022.0,130000.0,7000.0,0
657,454,200000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,179.0,1443.0,1443.0,1443.0,0
658,455,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,51432.0,1800.0,1800.0,0
659,456,40000.0,0.0,0.0,0.0,0.0,0.0,-1.0,2027.0,1207.0,301.0,212.0,0
660,457,130000.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,6000.0,0.0,6000.0,0
661,458,50000.0,-1.0,0.0,0.0,0.0,0.0,-2.0,1800.0,1900.0,1300.0,0.0,0
662,459,230000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18163.0,5654.0,12887.0,6985.0,0
663,460,70000.0,0.0,0.0,0.0,0.0,0.0,-1.0,2100.0,1217.0,500.0,0.0,1
664,461,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,5657.0,10372.0,5000.0,5000.0,0
665,462,80000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8638.0,5723.0,2980.0,1260.0,0
666,463,290000.0,0.0,0.0,0.0,-1.0,-1.0,0.0,80000.0,3000.0,3015.0,23473.0,0
667,464,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,120093.0,8034.0,3013.0,4010.0,0
668,465,170000.0,1.0,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,1991.0,0.0,0.0,0
669,466,230000.0,-1.0,0.0,0.0,0.0,0.0,0.0,7536.0,7277.0,7100.0,7120.0,1
670,467,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,8909.0,7500.0,9000.0,6729.0,1
671,468,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,1224.0,655.0,627.0,0
672,469,500000.0,0.0,0.0,0.0,-1.0,0.0,0.0,10026.0,7241.0,50091.0,25000.0,0
673,470,90000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3276.0,6246.0,307.0,2870.0,0
674,471,390000.0,0.0,0.0,0.0,0.0,0.0,0.0,13802.0,16525.0,8893.0,9229.0,1
675,472,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,14020.0,13595.0,6243.0,6007.0,0
676,473,180000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2790.0,1140.0,2144.0,1180.0,0
677,474,60000.0,1.0,2.0,2.0,0.0,0.0,2.0,1800.0,1500.0,2000.0,2700.0,0
678,475,120000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2682.0,0.0,6440.0,0.0,0
679,476,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1400.0,1000.0,1100.0,0
680,477,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1500.0,1200.0,1203.0,0
681,478,70000.0,0.0,0.0,0.0,2.0,0.0,0.0,2518.0,5950.0,0.0,1782.0,0
682,479,500000.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,501.0,300.0,600.0,0
683,480,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
684,481,250000.0,0.0,0.0,0.0,0.0,-1.0,2.0,120041.0,4435.0,0.0,1069.0,0
685,482,140000.0,0.0,0.0,2.0,2.0,2.0,2.0,17000.0,0.0,11400.0,550.0,1
686,483,70000.0,0.0,0.0,0.0,0.0,-1.0,2.0,2112.0,1200.0,758.0,6736.0,0
687,484,90000.0,1.0,2.0,2.0,2.0,2.0,2.0,1700.0,4000.0,1600.0,1600.0,0
688,485,100000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1709.0,574.0,556.0,2306.0,0
689,486,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,6303.0,4137.0,3502.0,0
690,487,230000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15111.0,13165.0,0.0,10500.0,0
691,488,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.0,3506.0,4218.0,5000.0,0
692,489,220000.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1648.0,792.0,0.0,396.0,1
693,490,260000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6277.0,4663.0,4140.0,4414.0,0
694,491,90000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,157.0,0.0,0.0,0.0,0
695,492,30000.0,2.0,2.0,2.0,2.0,2.0,0.0,1300.0,2.0,1608.0,0.0,0
696,493,260000.0,0.0,0.0,0.0,2.0,0.0,0.0,4000.0,11900.0,207.0,2003.0,0
697,494,170000.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,4000.0,308.0,0.0,0.0,0
698,495,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,1047.0,248.0,408.0,1
699,496,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1000.0,390.0,1000.0,220.0,0
700,497,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,7521.0,7000.0,7000.0,7128.0,0
701,498,20000.0,0.0,0.0,2.0,0.0,0.0,0.0,7403.0,0.0,820.0,1025.0,0
